id,place_name,label_en,label_nl,external_id,category,artwork_count
2308068,Raanana,,Raanana,,no_external_id__orphan,0
2302760,"Stein an der Enns",,"Stein an der Enns",,no_external_id__orphan,0
23019399,"Ekerö",,"Ekerö",,no_external_id__orphan,0
23012771,"County Meath",,"County Meath",,no_external_id__orphan,0
23030421,RM-M031,,RM-M031,,no_external_id__orphan,0
23011590,"East Lansing",,"East Lansing",,no_external_id__orphan,0
23010442,Montroig,,Montroig,,no_external_id__orphan,0
2305121,"Röjan",,"Röjan",,no_external_id__orphan,0
23030045,HG-1.5,,HG-1.5,,no_external_id__orphan,0
23029954,C-195,,C-195,,no_external_id__orphan,0
2305313,Wolkenburg,,Wolkenburg,,no_external_id__orphan,0
23030277,C-236,,C-236,,no_external_id__orphan,0
2302136,Kuks,,Kuks,,no_external_id__orphan,0
2302276,Septfontaines,,Septfontaines,,no_external_id__orphan,0
23030137,C-206,,C-206,,no_external_id__orphan,0
23030305,RM-D032,,RM-D032,,no_external_id__orphan,0
2305261,"Melcombe Regis",,"Melcombe Regis",,no_external_id__orphan,0
2303196,"Löwen",,"Löwen",,no_external_id__orphan,0
23030761,"Heilige Geest- of weeshuis",,"Heilige Geest- of weeshuis",,no_external_id__orphan,0
2305605,"College Park",,"College Park",,no_external_id__orphan,0
23010366,"Versailles Cedex",,"Versailles Cedex",,no_external_id__orphan,0
2308926,"Spinney Abbey",,"Spinney Abbey",,no_external_id__orphan,0
2307152,Vaduz,,Vaduz,,no_external_id__orphan,0
23010154,"Le Mas d'Agenais",,"Le Mas d'Agenais",,no_external_id__orphan,0
2302612,Kleineislingen,,Kleineislingen,,no_external_id__orphan,0
23030553,"RM-M228 (2001)",,"RM-M228 (2001)",,no_external_id__orphan,0
23016065,Lentini,,Lentini,,no_external_id__orphan,0
23019811,"Sävsjö",,"Sävsjö",,no_external_id__orphan,0
23016859,Sundridge,,Sundridge,,no_external_id__orphan,0
2309800,"Herlishöfen",,"Herlishöfen",,no_external_id__orphan,0
23011240,"Vila Vicosa",,"Vila Vicosa",,no_external_id__orphan,0
2306848,Bohosudov,,Bohosudov,,no_external_id__orphan,0
2306246,Maxen,,Maxen,,no_external_id__orphan,0
23014500,Kwakerspoel,,Kwakerspoel,,no_external_id__orphan,0
2303734,Schlachtensee,,Schlachtensee,,no_external_id__orphan,0
23013725,Uppland,,Uppland,,no_external_id__orphan,0
23014958,Solda,,Solda,,no_external_id__orphan,0
2303350,Boldre,,Boldre,,no_external_id__orphan,0
2304949,"Stäfa",,"Stäfa",,no_external_id__orphan,0
23013341,Haverford,,Haverford,,no_external_id__orphan,0
2304347,"Taiwan Republic of China",,"Taiwan Republic of China",,no_external_id__orphan,0
2306410,"Berlijn (Dahlem)",,"Berlijn (Dahlem)",,no_external_id__orphan,0
2305408,"Lytchett Matravers",,"Lytchett Matravers",,no_external_id__orphan,0
23010957,Killearn,,Killearn,,no_external_id__orphan,0
2308317,Stadhuis,,Stadhuis,,no_external_id__orphan,0
23011885,Petnjica,,Petnjica,,no_external_id__orphan,0
23010359,"Queluz de Baixa",,"Queluz de Baixa",,no_external_id__orphan,0
2303995,Zagarolo,,Zagarolo,,no_external_id__orphan,0
23030108,C-246,,C-246,,no_external_id__orphan,0
2304976,"Iowa Falls",,"Iowa Falls",,no_external_id__orphan,0
23030598,"tuin (sector 5)",,"tuin (sector 5)",,no_external_id__orphan,0
23024198,"Taiboa City",,"Taiboa City",,no_external_id__orphan,0
2306877,"Castelnuovo Scrivia",,"Castelnuovo Scrivia",,no_external_id__orphan,0
23011623,Edwardsville,,Edwardsville,,no_external_id__orphan,0
2303959,Lom,,Lom,,no_external_id__orphan,0
23031016,Sittersdorf,,Sittersdorf,,no_external_id__orphan,0
2303733,"Montfort-l' Amaury",,"Montfort-l' Amaury",,no_external_id__orphan,0
23013722,"Paleis Coburg",,"Paleis Coburg",,no_external_id__orphan,0
23030792,Drogenbos,,Drogenbos,,no_external_id__orphan,0
2302615,Rippoldsau,,Rippoldsau,,no_external_id__orphan,0
23030554,"RM-M229 (2001)",,"RM-M229 (2001)",,no_external_id__orphan,0
2305430,"North Brunswick",,"North Brunswick",,no_external_id__orphan,0
23030766,"militaire strafgevangenis Leiden",,"militaire strafgevangenis Leiden",,no_external_id__orphan,0
23010361,"East Fremantle",,"East Fremantle",,no_external_id__orphan,0
2307969,Laramie,,Laramie,,no_external_id__orphan,0
23030302,C-011,,C-011,,no_external_id__orphan,0
2305266,"Beverly Farms",,"Beverly Farms",,no_external_id__orphan,0
23012052,Gulfport,,Gulfport,,no_external_id__orphan,0
2303191,Rovezzano,,Rovezzano,,no_external_id__orphan,0
2308579,Kujawsko-Pomorskie,,Kujawsko-Pomorskie,,no_external_id__orphan,0
23014197,"Slot Lucens",,"Slot Lucens",,no_external_id__orphan,0
23030130,RM-D131,,RM-D131,,no_external_id__orphan,0
23012260,Joliet,,Joliet,,no_external_id__orphan,0
23011278,Baisy-Thy,,Baisy-Thy,,no_external_id__orphan,0
2306870,Orvinio,,Orvinio,,no_external_id__orphan,0
23022866,Nimrud,,Nimrud,,no_external_id__orphan,0
2304529,"Kühbach",,"Kühbach",,no_external_id__orphan,0
2304971,"Maple Ridge",,"Maple Ridge",,no_external_id__orphan,0
2303368,Neusohl,,Neusohl,,no_external_id__orphan,0
2309652,"Brüggen",,"Brüggen",,no_external_id__orphan,0
2303966,Dringenberg,,Dringenberg,,no_external_id__orphan,0
2302088,"Sant'Eufemia della Fonte",,"Sant'Eufemia della Fonte",,no_external_id__orphan,0
23026856,Kreuzlingen,,Kreuzlingen,,no_external_id__orphan,0
23010508,"Naples (Florida)",,"Naples (Florida)",,no_external_id__orphan,0
2302840,Camerano,,Camerano,,no_external_id__orphan,0
2306884,"Celle Ligure",,"Celle Ligure",,no_external_id__orphan,0
23030759,"Schotsche zendingskerk",,"Schotsche zendingskerk",,no_external_id__orphan,0
23013714,"Cambridge House",,"Cambridge House",,no_external_id__orphan,0
23030596,"tuin (sector 3)",,"tuin (sector 3)",,no_external_id__orphan,0
23011043,Columbus,,Columbus,,no_external_id__orphan,0
2303705,Pelplin,,Pelplin,,no_external_id__orphan,0
2303537,Roxbury,,Roxbury,,no_external_id__orphan,0
2304712,Balzan,,Balzan,,no_external_id__orphan,0
23011615,"Montreuil Cedex",,"Montreuil Cedex",,no_external_id__orphan,0
2304144,Easton,,Easton,,no_external_id__orphan,0
23013370,Vlezenbeek,,Vlezenbeek,,no_external_id__orphan,0
2305096,"Miami Beach",,"Miami Beach",,no_external_id__orphan,0
2306613,"Novy Bor",,"Novy Bor",,no_external_id__orphan,0
2304382,Merksplas,,Merksplas,,no_external_id__orphan,0
23030334,RM-M240,,RM-M240,,no_external_id__orphan,0
2305250,Regina,,Regina,,no_external_id__orphan,0
23013384,Gusterath,,Gusterath,,no_external_id__orphan,0
23030106,RM-M229,,RM-M229,,no_external_id__orphan,0
23010501,Brookville,,Brookville,,no_external_id__orphan,0
2307735,Plainfield,,Plainfield,,no_external_id__orphan,0
23030562,"RM-M217 (2001)",,"RM-M217 (2001)",,no_external_id__orphan,0
2305406,Fermdale,,Fermdale,,no_external_id__orphan,0
23024350,Nijeberkoop,,Nijeberkoop,,no_external_id__orphan,0
2308319,"Stedelijk Museum De Lakenhal",,"Stedelijk Museum De Lakenhal",,no_external_id__orphan,0
2302623,"Löwenberg",,"Löwenberg",,no_external_id__orphan,0
2302411,Rapperswill,,Rapperswill,,no_external_id__orphan,0
23030750,"Museum van het Poolse Leger",,"Museum van het Poolse Leger",,no_external_id__orphan,0
2305634,Gaborone,,Gaborone,,no_external_id__orphan,0
2304947,Bethel,,Bethel,,no_external_id__orphan,0
2309456,Querfurt,,Querfurt,,no_external_id__orphan,0
2308584,"Skarsterlân",,"Skarsterlân",,no_external_id__orphan,0
2306846,Maribor,,Maribor,,no_external_id__orphan,0
23010992,Ceyrat,,Ceyrat,,no_external_id__orphan,0
23019211,"Szépfalu",,"Szépfalu",,no_external_id__orphan,0
23010368,"Praha 6",,"Praha 6",,no_external_id__orphan,0
2307960,Horsgill,,Horsgill,,no_external_id__orphan,0
23010966,"Bearsville (NY)",,"Bearsville (NY)",,no_external_id__orphan,0
23012269,Thurlstone,,Thurlstone,,no_external_id__orphan,0
23030139,RM-D136,,RM-D136,,no_external_id__orphan,0
23012867,"Westelijke binnenplaats",,"Westelijke binnenplaats",,no_external_id__orphan,0
23017529,"Logroño",,"Logroño",,no_external_id__orphan,0
23018561,Terbandsterschans,,Terbandsterschans,,no_external_id__orphan,0
2302876,Langenzenn,,Langenzenn,,no_external_id__orphan,0
2303198,Mitford,,Mitford,,no_external_id__orphan,0
23010350,Belm,,Belm,,no_external_id__orphan,0
23021417,"Plötzkau",,"Plötzkau",,no_external_id__orphan,0
23030757,"Engels koffiehuis",,"Engels koffiehuis",,no_external_id__orphan,0
23030565,"RM-M220 (2001)",,"RM-M220 (2001)",,no_external_id__orphan,0
23010162,Stadsmagazijn,,Stadsmagazijn,,no_external_id__orphan,0
23030101,RM-M235,,RM-M235,,no_external_id__orphan,0
2305065,"New Haven & London",,"New Haven & London",,no_external_id__orphan,0
23013383,"San Marino",,"San Marino",,no_external_id__orphan,0
2302240,Halliford,,Halliford,,no_external_id__orphan,0
2303392,Pontorme,,Pontorme,,no_external_id__orphan,0
2302072,"Säckingen",,"Säckingen",,no_external_id__orphan,0
23030333,RM-M239,,RM-M239,,no_external_id__orphan,0
2305257,Penrith,,Penrith,,no_external_id__orphan,0
2304143,Montgomery,,Montgomery,,no_external_id__orphan,0
2306426,"Bato's Erf",,"Bato's Erf",,no_external_id__orphan,0
2302086,Vessra,,Vessra,,no_external_id__orphan,0
23016053,"Bolwerk Oosterblokhuis",,"Bolwerk Oosterblokhuis",,no_external_id__orphan,0
23013521,"Græsted",,"Græsted",,no_external_id__orphan,0
2304715,"Milton Combe",,"Milton Combe",,no_external_id__orphan,0
23030591,RM-M228,,RM-M228,,no_external_id__orphan,0
2301869,"Fürstenau",,"Fürstenau",,no_external_id__orphan,0
23011044,Mendham,,Mendham,,no_external_id__orphan,0
2309238,Hinchingbrooke,,Hinchingbrooke,,no_external_id__orphan,0
2305268,Franklin,,Franklin,,no_external_id__orphan,0
2302871,"Großkuchen",,"Großkuchen",,no_external_id__orphan,0
2309697,"Port'Ercole",,"Port'Ercole",,no_external_id__orphan,0
2304188,Bodenstein,,Bodenstein,,no_external_id__orphan,0
23010961,"Hogsthorpe, Skegness",,"Hogsthorpe, Skegness",,no_external_id__orphan,0
23018102,"Bom Retiro, São Paulo",,"Bom Retiro, São Paulo",,no_external_id__orphan,0
23030768,"tuchthuis Amsterdam",,"tuchthuis Amsterdam",,no_external_id__orphan,0
2306089,"Greenville (Delaware)",,"Greenville (Delaware)",,no_external_id__orphan,0
23010995,"Hackås",,"Hackås",,no_external_id__orphan,0
230157,"Nabije Oosten",,"Nabije Oosten",,no_external_id__orphan,0
23019818,Fahrstedt,,Fahrstedt,,no_external_id__orphan,0
23016850,"San Costanzo",,"San Costanzo",,no_external_id__orphan,0
2309035,Tarporley,,Tarporley,,no_external_id__orphan,0
2304940,Brasted,,Brasted,,no_external_id__orphan,0
2305892,Geniedijk,,Geniedijk,,no_external_id__orphan,0
2302825,"Siebenbürgen",,"Siebenbürgen",,no_external_id__orphan,0
23030358,C-367,,C-367,,no_external_id__orphan,0
23018364,Idocin,,Idocin,,no_external_id__orphan,0
23010935,Hauterive,,Hauterive,,no_external_id__orphan,0
23010109,"Belle Mead",,"Belle Mead",,no_external_id__orphan,0
2306815,Ulverston,,Ulverston,,no_external_id__orphan,0
23012498,"Rignano sull' Arno",,"Rignano sull' Arno",,no_external_id__orphan,0
23016038,Althorp,,Althorp,,no_external_id__orphan,0
2303769,Calverley,,Calverley,,no_external_id__orphan,0
23019626,Schlodien,,Schlodien,,no_external_id__orphan,0
2303903,"Castell (Duitsland)",,"Castell (Duitsland)",,no_external_id__orphan,0
23010136,Carmel,,Carmel,,no_external_id__orphan,0
23030531,C-080,,C-080,,no_external_id__orphan,0
2305667,Eugene,,Eugene,,no_external_id__orphan,0
23030703,"RM-M010 (1996)",,"RM-M010 (1996)",,no_external_id__orphan,0
23012453,Haasrode,,Haasrode,,no_external_id__orphan,0
23017121,"Emiraat Boechara",,"Emiraat Boechara",,no_external_id__orphan,0
2302442,Pentonville,,Pentonville,,no_external_id__orphan,0
23010304,Nanterre,,Nanterre,,no_external_id__orphan,0
23030367,RM-M251A,,RM-M251A,,no_external_id__orphan,0
23015020,Carbonin,,Carbonin,,no_external_id__orphan,0
23010552,"Slatiñany",,"Slatiñany",,no_external_id__orphan,0
2307766,Pesto,,Pesto,,no_external_id__orphan,0
23012205,"Haagse Strekvaart",,"Haagse Strekvaart",,no_external_id__orphan,0
2305031,"Cinisello Balsamo (Milano)",,"Cinisello Balsamo (Milano)",,no_external_id__orphan,0
23030155,RM-M222,,RM-M222,,no_external_id__orphan,0
23030393,C-039,,C-039,,no_external_id__orphan,0
23014334,"HUIS TER HEIDE UT",,"HUIS TER HEIDE UT",,no_external_id__orphan,0
2303100,"Böblingen",,"Böblingen",,no_external_id__orphan,0
23014106,Scarning,,Scarning,,no_external_id__orphan,0
2304117,Stronach,,Stronach,,no_external_id__orphan,0
23022464,Mbuzini,,Mbuzini,,no_external_id__orphan,0
23011010,"Kingston, Massachusetts",,"Kingston, Massachusetts",,no_external_id__orphan,0
23013747,"Stibbington Hall",,"Stibbington Hall",,no_external_id__orphan,0
23012695,Martinez,,Martinez,,no_external_id__orphan,0
2305693,Henstridge,,Henstridge,,no_external_id__orphan,0
2304741,Gleichenberg,,Gleichenberg,,no_external_id__orphan,0
23011222,Memleben,,Memleben,,no_external_id__orphan,0
2306016,"Lütjensee",,"Lütjensee",,no_external_id__orphan,0
2303138,Overbury,,Overbury,,no_external_id__orphan,0
2303904,Trubschachen,,Trubschachen,,no_external_id__orphan,0
23019413,Vallentuna,,Vallentuna,,no_external_id__orphan,0
23019621,"Gryfów Śląski",,"Gryfów Śląski",,no_external_id__orphan,0
23030199,C-153,,C-153,,no_external_id__orphan,0
2304913,"Castelnouvo Berardegna (Siena)",,"Castelnouvo Berardegna (Siena)",,no_external_id__orphan,0
2306678,Tayside,,Tayside,,no_external_id__orphan,0
2305499,Grafton,,Grafton,,no_external_id__orphan,0
2308386,"Colchester, Essex",,"Colchester, Essex",,no_external_id__orphan,0
23011814,"Sankt Jürgen",,"Sankt Jürgen",,no_external_id__orphan,0
23011028,Meridon,,Meridon,,no_external_id__orphan,0
2306812,"Veli Losinj",,"Veli Losinj",,no_external_id__orphan,0
230104,Kakiemon,Kakiemon,Kakiemon,,no_external_id__orphan,0
23030509,C-125,,C-125,,no_external_id__orphan,0
23018363,Inverigo,,Inverigo,,no_external_id__orphan,0
2302648,Lower-Halliford-on-Thames,,Lower-Halliford-on-Thames,,no_external_id__orphan,0
23018151,"West Woodhay",,"West Woodhay",,no_external_id__orphan,0
23029616,Babenhausen,,Babenhausen,,no_external_id__orphan,0
23010758,Francestown,,Francestown,,no_external_id__orphan,0
2302822,Woodcroft,,Woodcroft,,no_external_id__orphan,0
2305009,Gifu,,Gifu,,no_external_id__orphan,0
23015018,Dobbiaco,,Dobbiaco,,no_external_id__orphan,0
2305694,"Engeland, BA8 0TQ",,"Engeland, BA8 0TQ",,no_external_id__orphan,0
23011225,Waukesha,,Waukesha,,no_external_id__orphan,0
23020334,"Waalse Kerk (1924-nu)",,"Waalse Kerk (1924-nu)",,no_external_id__orphan,0
2306647,"New Paltz",,"New Paltz",,no_external_id__orphan,0
2304110,Cerano,,Cerano,,no_external_id__orphan,0
23030394,RM-M044,,RM-M044,,no_external_id__orphan,0
23014333,Grabs,,Grabs,,no_external_id__orphan,0
2302213,Petit-Montrouge,,Petit-Montrouge,,no_external_id__orphan,0
23010555,"Hilton Head, SC",,"Hilton Head, SC",,no_external_id__orphan,0
23011487,Bialystok,,Bialystok,,no_external_id__orphan,0
2305036,Artena,,Artena,,no_external_id__orphan,0
23030152,C-255B,,C-255B,,no_external_id__orphan,0
2305204,"Neston, Cheshire",,"Neston, Cheshire",,no_external_id__orphan,0
23030360,C-337,,C-337,,no_external_id__orphan,0
23021020,Budogoszczy,,Budogoszczy,,no_external_id__orphan,0
23015215,Geuensee,,Geuensee,,no_external_id__orphan,0
2306481,Kanto,,Kanto,,no_external_id__orphan,0
23013586,"Commanderij van Sint Jan",,"Commanderij van Sint Jan",,no_external_id__orphan,0
23030704,"RM-M011 (1996)",,"RM-M011 (1996)",,no_external_id__orphan,0
2307137,Dabromierz,,Dabromierz,,no_external_id__orphan,0
23030536,Zuidvleugel,,Zuidvleugel,,no_external_id__orphan,0
23012666,"Hervormde Kerk",,"Hervormde Kerk",,no_external_id__orphan,0
2304580,Gingelom,,Gingelom,,no_external_id__orphan,0
23022832,"Sint Eustatius- Nederlandse Antillen",,"Sint Eustatius- Nederlandse Antillen",,no_external_id__orphan,0
23013749,"Northwick Park",,"Northwick Park",,no_external_id__orphan,0
23018193,muntplaats,,muntplaats,,no_external_id__orphan,0
23030993,"Jindřichův Hradec",,"Jindřichův Hradec",,no_external_id__orphan,0
23030369,C-265,,C-265,,no_external_id__orphan,0
2302814,Kloten,,Kloten,,no_external_id__orphan,0
2304589,"Newburgh (Aberdeenshire)",,"Newburgh (Aberdeenshire)",,no_external_id__orphan,0
2305669,Ames,,Ames,,no_external_id__orphan,0
23019889,"Schloss Hohenheim",,"Schloss Hohenheim",,no_external_id__orphan,0
23030190,RM-M178,,RM-M178,,no_external_id__orphan,0
23031042,1870-01-02,1870-01-02,,,no_external_id__orphan,0
2303303,Stockerau,Stockerau,Stockerau,,no_external_id__orphan,0
2303131,Eastdean,,Eastdean,,no_external_id__orphan,0
23020130,"San Jerónimo de Yuste",,"San Jerónimo de Yuste",,no_external_id__orphan,0
2307591,Hartenstein,,Hartenstein,,no_external_id__orphan,0
2302487,Leyton,,Leyton,,no_external_id__orphan,0
2305490,Centerville,,Centerville,,no_external_id__orphan,0
2303767,Morazzone,,Morazzone,,no_external_id__orphan,0
23011021,Vallejo,,Vallejo,,no_external_id__orphan,0
23014795,Montepulciano,,Montepulciano,,no_external_id__orphan,0
23010335,Tulbagh,,Tulbagh,,no_external_id__orphan,0
2307101,"Komárom-Esztergom",,"Komárom-Esztergom",,no_external_id__orphan,0
2305656,Curitiba,,Curitiba,,no_external_id__orphan,0
23030732,Saaihal,,Saaihal,,no_external_id__orphan,0
2305464,Royston,,Royston,,no_external_id__orphan,0
23030500,"RM-M114A (1969)",,"RM-M114A (1969)",,no_external_id__orphan,0
2303793,Denholm,,Denholm,,no_external_id__orphan,0
23010107,Marijampole,,Marijampole,,no_external_id__orphan,0
2305000,"Neustadtgödens",,"Neustadtgödens",,no_external_id__orphan,0
23030164,C-269B,,C-269B,,no_external_id__orphan,0
23012234,"Steenen Gebouw",,"Steenen Gebouw",,no_external_id__orphan,0
23010563,Ligne,,Ligne,,no_external_id__orphan,0
23030356,C-358,,C-358,,no_external_id__orphan,0
23013588,"Bourg La Reine",,"Bourg La Reine",,no_external_id__orphan,0
2309291,Bignon,,Bignon,,no_external_id__orphan,0
23030538,"Fragmentengebouw (Interieur)",,"Fragmentengebouw (Interieur)",,no_external_id__orphan,0
23029415,"Monarch Beach",,"Monarch Beach",,no_external_id__orphan,0
23018736,Wijtgaard,,Wijtgaard,,no_external_id__orphan,0
2302813,Birmensdorf,,Birmensdorf,,no_external_id__orphan,0
2303109,Mannsbach,,Mannsbach,,no_external_id__orphan,0
2306823,"Sg. Nibong",,"Sg. Nibong",,no_external_id__orphan,0
2309265,"Law Courts",,"Law Courts",,no_external_id__orphan,0
23030351,"RM-M103 (1969)",,"RM-M103 (1969)",,no_external_id__orphan,0
23017573,Soria,,Soria,,no_external_id__orphan,0
2305007,Belmont-les-Monthureux,,Belmont-les-Monthureux,,no_external_id__orphan,0
23030163,RM-M248,,RM-M248,,no_external_id__orphan,0
2302222,Vaugirard,,Vaugirard,,no_external_id__orphan,0
23030507,C-109,,C-109,,no_external_id__orphan,0
23017325,"San Sebastiano Curone",,"San Sebastiano Curone",,no_external_id__orphan,0
2303794,"Klöden",,"Klöden",,no_external_id__orphan,0
2307106,Helfenberg,,Helfenberg,,no_external_id__orphan,0
23012465,Holstebro,,Holstebro,,no_external_id__orphan,0
2305651,"Croatië",,"Croatië",,no_external_id__orphan,0
23030735,"stad Sneek",,"stad Sneek",,no_external_id__orphan,0
23017117,"Castello di Pieve del Vescovo",,"Castello di Pieve del Vescovo",,no_external_id__orphan,0
23013771,"Unter den Linden 34",,"Unter den Linden 34",,no_external_id__orphan,0
2305497,Herleshausen,,Herleshausen,,no_external_id__orphan,0
230338,Canakkale,,Canakkale,,no_external_id__orphan,0
2308388,"Highland Heights",,"Highland Heights",,no_external_id__orphan,0
23011026,"Forest Grove",,"Forest Grove",,no_external_id__orphan,0
2309854,Karkonosze,,Karkonosze,,no_external_id__orphan,0
23030197,C-155,,C-155,,no_external_id__orphan,0
2303304,Rosswein,Rosswein,Rosswein,,no_external_id__orphan,0
23020305,Boerenvismarkt,,Boerenvismarkt,,no_external_id__orphan,0
23011442,Croix,,Croix,,no_external_id__orphan,0
2306676,Opava,,Opava,,no_external_id__orphan,0
2302087,Schinznach,,Schinznach,,no_external_id__orphan,0
2303969,Stone,,Stone,,no_external_id__orphan,0
23011613,"São José dos Campos (São Paulo)",,"São José dos Campos (São Paulo)",,no_external_id__orphan,0
23012096,"Füldabrück",,"Füldabrück",,no_external_id__orphan,0
23013144,coast,coast,kust,,no_external_id__orphan,0
23031026,"Saint-Étienne-le-Molard",,"Saint-Étienne-le-Molard",,no_external_id__orphan,0
23013376,Szentendre,,Szentendre,,no_external_id__orphan,0
23013712,Esquire,,Esquire,,no_external_id__orphan,0
23030590,"Museale Magazijnen Mijdrecht",,"Museale Magazijnen Mijdrecht",,no_external_id__orphan,0
2304526,"Hyde, Cheshire",,"Hyde, Cheshire",,no_external_id__orphan,0
2303703,"Landsberg an der Warthe",,"Landsberg an der Warthe",,no_external_id__orphan,0
23011879,"Hanbury (Bromsgrove)",,"Hanbury (Bromsgrove)",,no_external_id__orphan,0
23014537,Weteringcircuit,,Weteringcircuit,,no_external_id__orphan,0
23011045,"Wind Gap",,"Wind Gap",,no_external_id__orphan,0
2306271,Werd,,Werd,,no_external_id__orphan,0
23030564,"RM-M221 (2001)",,"RM-M221 (2001)",,no_external_id__orphan,0
23011283,"Terschelling West",,"Terschelling West",,no_external_id__orphan,0
2305632,Erkrath,,Erkrath,,no_external_id__orphan,0
23030756,"Societe academique de Chirurgie",,"Societe academique de Chirurgie",,no_external_id__orphan,0
23012406,Maplewood,,Maplewood,,no_external_id__orphan,0
2302073,"Öja",,"Öja",,no_external_id__orphan,0
2304384,Warszawa,,Warszawa,,no_external_id__orphan,0
23030332,RM-M034,,RM-M034,,no_external_id__orphan,0
23013382,"Grove City",,"Grove City",,no_external_id__orphan,0
2305064,Darien,,Darien,,no_external_id__orphan,0
23030100,RM-M234,,RM-M234,,no_external_id__orphan,0
23010507,Marblehead,,Marblehead,,no_external_id__orphan,0
2307733,Munster-Dreisen,,Munster-Dreisen,,no_external_id__orphan,0
23016851,"Savignano sul Rubicone",,"Savignano sul Rubicone",,no_external_id__orphan,0
23022258,"Evangelisch-Luthers Diaconie Weeshuis (1884-1986)",,"Evangelisch-Luthers Diaconie Weeshuis (1884-1986)",,no_external_id__orphan,0
2306840,Burgusio,,Burgusio,,no_external_id__orphan,0
2304519,Staunton,,Staunton,,no_external_id__orphan,0
23031019,Saint-Chamond,,Saint-Chamond,,no_external_id__orphan,0
23019673,Mumpf,,Mumpf,,no_external_id__orphan,0
23028908,"Santa Maria del Giogo",,"Santa Maria del Giogo",,no_external_id__orphan,0
23013947,Mechtshausen,,Mechtshausen,,no_external_id__orphan,0
2302884,Heidhausen,,Heidhausen,,no_external_id__orphan,0
2304189,"Méry sur Ourthe",,"Méry sur Ourthe",,no_external_id__orphan,0
2305269,"Martignano (TN)",,"Martignano (TN)",,no_external_id__orphan,0
2302870,"Buchs (Zürich)",,"Buchs (Zürich)",,no_external_id__orphan,0
23030769,"bouwkundige teekenschool",,"bouwkundige teekenschool",,no_external_id__orphan,0
23012439,Oshkosh,,Oshkosh,,no_external_id__orphan,0
23010960,Scottsdale,,Scottsdale,,no_external_id__orphan,0
23018331,Camerino,,Camerino,,no_external_id__orphan,0
2305063,Niekerk,,Niekerk,,no_external_id__orphan,0
23030107,C-244,,C-244,,no_external_id__orphan,0
2302246,Storkyro,,Storkyro,,no_external_id__orphan,0
23012065,"Verenigde Arabische Emiraten",,"Verenigde Arabische Emiraten",,no_external_id__orphan,0
23030335,RM-M241,,RM-M241,,no_external_id__orphan,0
2302410,Urseren,,Urseren,,no_external_id__orphan,0
23030751,"Koninklijke school voor nuttige en beeldende kunsten",,"Koninklijke school voor nuttige en beeldende kunsten",,no_external_id__orphan,0
23012401,Gooreind-Wuustwezel,,Gooreind-Wuustwezel,,no_external_id__orphan,0
23017173,"New York State Museum of Natural History",,"New York State Museum of Natural History",,no_external_id__orphan,0
23030563,RM-M221B,,RM-M221B,,no_external_id__orphan,0
23010958,"Bryn Athyn",,"Bryn Athyn",,no_external_id__orphan,0
2302622,Baierrain,,Baierrain,,no_external_id__orphan,0
2306878,"Castelvecchio di Cigoli",,"Castelvecchio di Cigoli",,no_external_id__orphan,0
23025045,"Lake Champlain",,"Lake Champlain",,no_external_id__orphan,0
2307196,"Novo Mesto",,"Novo Mesto",,no_external_id__orphan,0
23030597,"tuin (sector 4)",,"tuin (sector 4)",,no_external_id__orphan,0
23013715,"Portman Square",,"Portman Square",,no_external_id__orphan,0
2304521,Kuttenberg,,Kuttenberg,,no_external_id__orphan,0
2303704,Speichersdorf,,Speichersdorf,,no_external_id__orphan,0
23014530,Touwslagerstraat,,Touwslagerstraat,,no_external_id__orphan,0
23011042,Ovid,,Ovid,,no_external_id__orphan,0
23010190,Powys,,Powys,,no_external_id__orphan,0
23013371,Seggerde,,Seggerde,,no_external_id__orphan,0
23018799,Burum,,Burum,,no_external_id__orphan,0
2301605,Malino,,Malino,,no_external_id__orphan,0
2308327,Cropton,,Cropton,,no_external_id__orphan,0
23010967,"San Anselmo",,"San Anselmo",,no_external_id__orphan,0
2305438,"Mayfield (Sussex)",,"Mayfield (Sussex)",,no_external_id__orphan,0
23024960,Plunge,,Plunge,,no_external_id__orphan,0
23010369,"Grünbach",,"Grünbach",,no_external_id__orphan,0
23012866,"Oostelijke binnenplaats",,"Oostelijke binnenplaats",,no_external_id__orphan,0
23012268,Clonmel,,Clonmel,,no_external_id__orphan,0
23030138,RM-D132,,RM-D132,,no_external_id__orphan,0
23011841,Wachtebeke,,Wachtebeke,,no_external_id__orphan,0
2309201,Titirangi,,Titirangi,,no_external_id__orphan,0
23017979,"Williams Bay",,"Williams Bay",,no_external_id__orphan,0
23030767,"correctiehuis St. Bernhard",,"correctiehuis St. Bernhard",,no_external_id__orphan,0
23010360,Nagoya-shi,,Nagoya-shi,,no_external_id__orphan,0
2305431,"Südergellersen",,"Südergellersen",,no_external_id__orphan,0
23030555,"RM-M231 (2001)",,"RM-M231 (2001)",,no_external_id__orphan,0
23030131,C-142,,C-142,,no_external_id__orphan,0
2304187,Niederlausitz,,Niederlausitz,,no_external_id__orphan,0
23030303,RM-D079,,RM-D079,,no_external_id__orphan,0
23020191,West-Vlieland,,West-Vlieland,,no_external_id__orphan,0
2303356,Bodenheim,,Bodenheim,,no_external_id__orphan,0
23013347,Onderbanken,,Onderbanken,,no_external_id__orphan,0
2304173,"Schönheide",,"Schönheide",,no_external_id__orphan,0
2305293,Jaromer,,Jaromer,,no_external_id__orphan,0
